OBJECTID,JURSCODE,GEOID20,POPULATION_TOTAL,CHILD_POPULATION_TOTAL,CHILD_POV_TOTAL,CHILD_POV_PCT,SCHOOL_BND_INT_TOTAL,SCHOOL_BND_INT_CPG_TOTAL,NOTES,CALC_SUM,CALC_PCT,Shape__Area,Shape__Length
1450,BACI,24510070200,3177,1162,543.0,46.7,3,3,(+/-) 26.6,,,311102.5282665219,2475.2355289963994
1451,BACI,24510130100,2910,504,224.0,44.5,2,2,(+/-) 37.9,,,311237.11103401455,2705.3454855185473
1452,BACI,24510090400,1252,149,66.0,44.1,2,2,(+/-) 33,,,352190.9631301288,2441.065964472775
1453,BACI,24510160400,1454,303,10.0,3.3,2,2,(+/-) 5.8,,,389519.54187371006,2839.3827820915767
1454,BACI,24510100300,2242,0,0.0,,2,2,(+/-) **,,,156319.45492597358,1582.8550350964347
1455,BACI,24510270600,4170,542,46.0,8.5,4,4,(+/-) 12.4,,,1553541.9497661006,5227.540217459419
1456,GARR,24023000602,1540,221,7.0,3.2,7,0,(+/-) 5.2,,,123005612.64284743,62708.8760191596
1457,GARR,24023000400,2665,658,119.0,18.1,4,0,(+/-) 12.2,,,266928007.04360738,113776.79329287249
1458,GARR,24023000700,5534,1195,265.0,22.2,5,0,(+/-) 10.6,,,214285288.0289306,79509.67126828652
1459,GARR,24023000200,3887,746,121.0,16.2,6,0,(+/-) 12.5,,,208131681.4868015,76391.50874102395
1460,GARR,24023000502,2765,282,14.0,5.0,5,0,(+/-) 8.1,,,97767203.02315915,55236.997841682714
1461,GARR,24023000501,1736,213,10.0,4.7,6,0,(+/-) 8.4,,,96069266.27372067,52995.45235996096
1462,GARR,24023000601,4104,707,53.0,7.5,6,0,(+/-) 6.7,,,93620677.86328536,69213.08732504744
1463,GARR,24023000100,3999,752,91.0,12.1,6,0,(+/-) 7.7,,,275603881.8637075,79274.12848978906
