OBJECTID,JURSCODE,GEOID20,POPULATION_TOTAL,CHILD_POPULATION_TOTAL,CHILD_POV_TOTAL,CHILD_POV_PCT,SCHOOL_BND_INT_TOTAL,SCHOOL_BND_INT_CPG_TOTAL,NOTES,CALC_SUM,CALC_PCT,Shape__Area,Shape__Length
1113,PRIN,24033806712,4149,996,468.0,47.0,9.0,,(+/-) 37.1,,,4427007.970972705,10716.054307989283
1114,PRIN,24033804802,3166,896,93.0,10.4,3.0,1.0,(+/-) 9.7,,,316974.744505915,2561.974943614363
1115,PRIN,24033800402,5073,1014,107.0,10.6,6.0,,(+/-) 13.6,,,3500386.437881885,8668.865581401877
1116,PRIN,24033800522,4152,720,0.0,0.0,9.0,1.0,(+/-) 5.6,,,4748618.316743235,9650.83928846072
1117,PRIN,24033803601,3894,922,57.0,6.2,8.0,1.0,(+/-) 10.2,,,2332736.52387349,7405.966160878022
1118,PRIN,24033806713,3574,874,227.0,26.0,6.0,,(+/-) 22.4,,,956283.917796605,5330.760389311905
1119,PRIN,24033803300,4361,953,49.0,5.1,10.0,5.0,(+/-) 7.9,,,2797657.504560685,8923.09915226579
1120,PRIN,24033804102,6712,1560,218.0,14.0,10.0,3.0,(+/-) 13.9,,,2148332.10808734,6801.342308802621
1121,PRIN,24033801406,2958,372,65.0,17.5,9.0,,(+/-) 21.6,,,4148897.31140404,10501.662913866923
1122,PRIN,24033801907,3339,384,13.0,3.4,11.0,5.0,(+/-) 5.2,,,4080528.368057825,11863.235368935999
1123,PRIN,24033805202,4283,1506,224.0,14.9,6.0,4.0,(+/-) 15.8,,,866592.543818635,4066.8478701617287
1124,PRIN,24033801408,3213,622,0.0,0.0,11.0,2.0,(+/-) 7.1,,,2658054.58099427,8993.235612640961
1125,PRIN,24033802404,4415,1431,467.0,32.6,7.0,3.0,(+/-) 25.3,,,915609.555224165,4570.099476886841
1126,PRIN,24033801105,1428,519,31.0,6.0,5.0,1.0,(+/-) 6.9,,,3361000.431849625,13487.062691592855
1127,PRIN,24033803524,5566,1736,404.0,23.3,11.0,6.0,(+/-) 20.4,,,2778333.572428715,10000.637250905662
1128,PRIN,24033800206,4407,979,85.0,8.7,9.0,,(+/-) 9.9,,,7939312.6573964,13956.580123723044
1129,PRIN,24033801901,5044,936,95.0,10.2,11.0,3.0,(+/-) 13.1,,,4415349.47460088,11956.793517953654
1130,PRIN,24033801801,2119,592,311.0,52.5,3.0,1.0,(+/-) 35,,,659260.349214985,3712.631605176881
1131,PRIN,24033804400,2631,467,31.0,6.6,9.0,3.0,(+/-) 5.9,,,2626984.93576877,7561.905795598244
1132,PRIN,24033801305,6257,1002,286.0,28.5,12.0,,(+/-) 18.3,,,8121092.770799485,14838.775104571843
1133,PRIN,24033800504,4337,870,0.0,0.0,7.0,,(+/-) 4.9,,,9857609.165797325,15123.976994134206
1134,QUEE,24035811000,4608,847,215.0,25.4,4.0,,(+/-) 19.5,,,20645196.284521423,74614.36217446339
1135,QUEE,24035810600,5038,925,101.0,10.9,6.0,,(+/-) 10.7,,,122606095.99660245,230607.41019625007
1136,QUEE,24035810200,2634,460,146.0,31.7,6.0,,(+/-) 20.4,,,180944220.85976347,66298.21251820176
1137,QUEE,24035810100,2771,778,13.0,1.7,4.0,,(+/-) 2.8,,,93740406.00461966,58428.5457315819
1138,QUEE,24035810901,6198,1390,56.0,4.0,4.0,,(+/-) 4.6,,,27235162.31772483,81360.93078248254
1139,QUEE,24035810902,2857,642,0.0,0.0,3.0,,(+/-) 6,,,14872376.68578843,38323.46819465677
1140,QUEE,24035810800,6306,1161,53.0,4.6,5.0,,(+/-) 5.7,,,18967706.83283141,53962.82984135053
1141,QUEE,24035810700,3910,931,127.0,13.6,4.0,,(+/-) 9.7,,,20084326.898458473,57299.19442399304
1142,QUEE,24035810400,6202,1340,4.0,0.3,5.0,,(+/-) 0.6,,,123455870.31346418,107568.29431668534
1143,QUEE,24035810300,5069,1099,98.0,8.9,6.0,,(+/-) 6.9,,,141348071.12125367,66096.09363875975
1144,QUEE,24035810500,4723,1071,86.0,8.0,5.0,,(+/-) 6.4,,,210196123.3006707,75229.00223387014
1145,ST. ,24037875601,1930,484,33.0,6.8,7.0,,(+/-) 10.2,,,31444862.5918465,29708.038937926292
1146,ST. ,24037875400,6956,1598,30.0,1.9,9.0,,(+/-) 3.2,,,74865194.6738411,96976.18233236099
1147,ST. ,24037876003,3191,754,21.0,2.8,11.0,,(+/-) 3.7,,,24672357.11391034,25198.263189761845
1148,ST. ,24037875803,5373,1534,67.0,4.4,10.0,,(+/-) 4.1,,,45771104.10244664,71932.51608472005
1149,ST. ,24037875000,5906,1632,0.0,0.0,8.0,,(+/-) 2.4,,,54859790.13360612,64307.35562775654
1150,ST. ,24037875905,2211,421,112.0,26.5,4.0,,(+/-) 25,,,8599367.51454988,14030.07139821294
1151,ST. ,24037875903,2970,775,247.0,31.9,5.0,,(+/-) 21.4,,,2588106.25170252,6916.883514162683
1152,ST. ,24037875501,6968,2581,343.0,13.3,8.0,,(+/-) 13.9,,,44861988.98747046,34863.127150280765
1153,ST. ,24037875300,3062,391,0.0,0.0,5.0,,(+/-) 9.7,,,64365678.5048531,89558.94494510346
1154,ST. ,24037876001,5512,1215,312.0,25.7,7.0,,(+/-) 16.8,,,6562541.024936685,12814.882887852658
1155,ST. ,24037875202,5992,1463,117.0,8.0,6.0,,(+/-) 10.7,,,71500653.2279789,52684.190745615626
1156,ST. ,24037876102,3055,438,0.0,0.0,8.0,,(+/-) 8.7,,,30192836.298676737,36808.11182837683
1157,ST. ,24037876004,7629,1929,156.0,8.1,9.0,,(+/-) 5.7,,,7846919.492417285,12123.545547803875
1158,ST. ,24037875502,4851,1567,74.0,4.7,8.0,,(+/-) 4.3,,,43459445.16774762,30995.0796937002
1159,ST. ,24037875906,5041,1161,0.0,0.0,4.0,,(+/-) 3.4,,,14459531.96530523,16064.744153097852
1160,ST. ,24037876200,7233,1106,132.0,11.9,4.0,,(+/-) 16.9,,,112069738.7588639,170797.60796057573
1161,ST. ,24037875700,7231,1569,160.0,10.2,10.0,,(+/-) 13,,,68773199.66853279,91788.6474830174
1162,ST. ,24037876101,4346,1012,25.0,2.5,5.0,,(+/-) 4.3,,,64487394.51816296,145336.96211509936
1163,ST. ,24037875201,5533,1330,1.0,0.1,9.0,,(+/-) 0.6,,,70214651.73976816,38220.82866868888
1164,ST. ,24037875100,5493,1198,87.0,7.3,5.0,,(+/-) 8.3,,,54630895.466359,45741.01506881705
1165,ST. ,24037875602,7438,1845,35.0,1.9,9.0,,(+/-) 3.2,,,28501697.793238435,31470.62359902302
1166,ST. ,24037875904,5893,1258,337.0,26.8,9.0,,(+/-) 15.1,,,15293195.61497325,25003.936255503788
1167,SOME,24039930600,2549,542,176.0,32.5,4.0,,(+/-) 27.4,,,19839715.305616666,106091.49499797415
1168,SOME,24039930101,6972,1615,652.0,40.4,5.0,,(+/-) 17.6,,,106101833.319286,51168.44716761045
1169,SOME,24039930200,1498,188,23.0,12.4,6.0,,(+/-) 12.7,,,129467519.25141007,401815.65590496315
1170,SOME,24039930800,5365,199,3.0,1.6,7.0,,(+/-) 3.7,,,246298417.66399252,230097.5439322929
1171,SOME,24039930102,4129,831,188.0,22.6,6.0,,(+/-) 13.5,,,132742666.53122637,114117.91260849444
1172,SOME,24039930500,4159,754,91.0,12.1,6.0,,(+/-) 10.6,,,205518746.99901584,286240.542293162
1173,TALB,24041960100,4087,896,159.0,17.7,5.0,,(+/-) 14.3,,,208629255.23122764,108416.54036008127
1174,TALB,24041960201,4152,567,51.0,9.0,7.0,,(+/-) 13.6,,,95808052.18287106,224597.4173993505
1175,TALB,24041960700,3949,430,9.0,2.1,3.0,,(+/-) 3.6,,,39271261.12803045,146030.11490727233
1176,TALB,24041960900,3886,665,48.0,7.2,3.0,,(+/-) 6.6,,,161756746.0012317,242310.18565815178
1177,TALB,24041960600,1776,327,19.0,5.8,2.0,,(+/-) 9.1,,,47820638.44902114,156466.7963241904
1178,TALB,24041960800,1953,290,17.0,5.9,2.0,,(+/-) 6.8,,,44518091.81179457,152628.9852589433
1179,TALB,24041960300,3706,919,263.0,28.6,6.0,,(+/-) 21.5,,,3866308.5425056,14077.041196420085
1180,TALB,24041960501,4147,654,84.0,12.8,6.0,,(+/-) 11.6,,,59719831.84927956,78238.58491978966
1181,TALB,24041960502,3906,669,78.0,11.6,4.0,,(+/-) 8.9,,,35035971.94079836,26877.48324588957
1182,TALB,24041960400,6101,1447,72.0,5.0,6.0,,(+/-) 5.3,,,5538940.55726308,16940.456470725814
1183,WASH,24043000100,3994,880,168.0,19.1,4.0,1.0,(+/-) 14.8,,,1850030.410026265,5709.692445410455
1184,WASH,24043010100,1078,257,29.0,11.3,4.0,,(+/-) 21.7,,,10447268.926221035,23084.979736581587
1185,WASH,24043010402,6336,1676,203.0,12.1,12.0,,(+/-) 9.7,,,51879756.37670208,43824.00372211376
1186,WASH,24043010902,3356,688,80.0,11.6,9.0,,(+/-) 17,,,72451876.46142663,65200.88772451224
1187,WASH,24043010600,5483,1333,89.0,6.7,5.0,,(+/-) 10.5,,,193389070.9421716,66393.43060114532
1188,WASH,24043011100,6154,736,94.0,12.8,9.0,1.0,(+/-) 14.9,,,22188707.16200151,26879.688682437878
1189,WASH,24043010802,2458,485,81.0,16.6,5.0,,(+/-) 14.9,,,17352037.343668316,21315.757986782788
1190,WASH,24043001002,3626,786,188.0,23.9,6.0,,(+/-) 12.2,,,4260390.18506747,9454.382679443472
1191,WASH,24043010700,3419,606,162.0,26.7,2.0,,(+/-) 18.7,,,141712629.81017715,83539.20224043143
1192,WASH,24043000400,1879,400,110.0,27.6,12.0,3.0,(+/-) 24.2,,,1007450.654732315,4695.461883395311
1193,WASH,24043011501,4373,1048,58.0,5.5,8.0,,(+/-) 6.2,,,62487113.57038784,46784.40972712588
1194,WASH,24043000500,6121,2023,935.0,46.2,8.0,2.0,(+/-) 16.7,,,2100432.24633101,7129.9214808316965
1195,WASH,24043010401,4015,987,11.0,1.1,6.0,,(+/-) 2.4,,,8993183.44674103,13216.648809452243
1196,WASH,24043000601,2514,680,264.0,38.8,7.0,2.0,(+/-) 13.6,,,1938759.846217525,7459.770680290006
1197,WASH,24043000301,3311,807,165.0,20.5,9.0,,(+/-) 20.5,,,3201685.284730785,8382.689298142215
1198,WASH,24043000602,3226,401,26.0,6.6,7.0,2.0,(+/-) 13.5,,,5586053.37252202,15016.051164995479
1199,WASH,24043011302,3856,727,0.0,0.0,11.0,1.0,(+/-) 5.4,,,63682000.53443167,38599.74203223137
1200,WASH,24043001001,4484,1142,207.0,18.1,9.0,,(+/-) 8.4,,,6637820.542134825,11838.794949197056
1201,WASH,24043011202,4641,1182,134.0,11.3,12.0,1.0,(+/-) 13.5,,,33275675.673026524,36483.40606860335
1202,WASH,24043000700,3158,778,483.0,62.1,6.0,2.0,(+/-) 22.6,,,1336399.90260024,5451.148317587581
1203,WASH,24043011203,5092,1350,131.0,9.7,11.0,2.0,(+/-) 10.2,,,7609884.112115135,17489.405332139362
1204,WASH,24043011400,6629,1583,51.0,3.2,8.0,,(+/-) 4.1,,,48741956.65852873,44663.49284769119
1205,WASH,24043011600,2950,458,0.0,0.0,8.0,,(+/-) 8.4,,,57353547.85690984,48996.81611983981
1206,WASH,24043000302,2859,993,328.0,33.0,8.0,2.0,(+/-) 21,,,552729.19664163,3371.97451868728
1207,WASH,24043010803,4154,749,29.0,3.9,5.0,,(+/-) 4.4,,,8745710.148201454,16749.450715840896
1208,WASH,24043000900,4004,864,355.0,41.1,13.0,2.0,(+/-) 21.3,,,6424854.80856674,14038.602185221594
1209,WASH,24043011000,5212,10,,,7.0,,(+/-) **,,,4426241.76072951,12346.476307551555
1210,WASH,24043010901,6640,1371,16.0,1.2,9.0,,(+/-) 2,,,42011934.579221494,32814.16827378391
1211,WASH,24043010300,7793,1801,38.0,2.1,9.0,,(+/-) 4.1,,,24897455.656456854,22636.93030929934
1212,WASH,24043011204,4874,906,249.0,27.5,10.0,2.0,(+/-) 21.1,,,8731017.98961729,17108.73523905648
1213,WASH,24043011700,5570,1170,113.0,9.7,8.0,,(+/-) 9.1,,,84124902.65615463,49326.055374638905
1214,WASH,24043000800,3648,615,292.0,47.4,4.0,1.0,(+/-) 26.9,,,1113482.347320535,4696.316446518358
1215,WASH,24043011301,5371,1358,137.0,10.1,5.0,,(+/-) 8.1,,,37838088.24212811,34760.22411183624
1216,WASH,24043011502,3441,846,0.0,0.0,4.0,,(+/-) 5,,,84841842.92861569,47948.13632468426
1217,WASH,24043010200,4472,804,50.0,6.2,8.0,,(+/-) 8.8,,,84351283.67826147,48632.78344721213
1218,WASH,24043000200,4454,1037,170.0,16.4,10.0,1.0,(+/-) 15.8,,,2951564.313806575,8559.85851977286
1219,WICO,24045010300,8870,2648,432.0,16.3,14.0,,(+/-) 14.3,,,34868844.679447316,27037.2162129179
1220,WICO,24045010504,4579,894,350.0,39.1,9.0,,(+/-) 32.7,,,4502434.187734685,10918.61539153108
1221,WICO,24045010200,6340,1944,369.0,19.0,10.0,,(+/-) 17.1,,,14661525.702150265,18094.060177174753
1222,WICO,24045000200,1866,248,56.0,22.6,11.0,,(+/-) 20.5,,,1722595.12702993,6180.05691822596
1223,WICO,24045010603,7977,1006,175.0,17.4,10.0,,(+/-) 16.2,,,66711794.9318822,40345.07269059322
1224,WICO,24045010604,5821,1525,354.0,23.2,7.0,,(+/-) 11.2,,,95981323.55223836,48957.942253127076
1225,WICO,24045010800,5378,730,57.0,7.8,9.0,,(+/-) 8.6,,,269680474.0681839,200976.2586438181
1226,WICO,24045000100,5735,1557,414.0,26.6,8.0,,(+/-) 13.5,,,3160307.64923048,9637.8580840349
1227,WICO,24045010400,7476,1338,0.0,0.0,11.0,,(+/-) 3,,,18969349.24815139,22745.007754987277
1228,WICO,24045000400,3638,572,84.0,14.7,9.0,,(+/-) 18.5,,,2834900.667441005,8787.147949936078
1229,WICO,24045000500,2872,613,163.0,26.6,7.0,,(+/-) 28.8,,,1915193.69548837,6365.942862990053
1230,WICO,24045010501,5704,1265,58.0,4.6,6.0,,(+/-) 6.8,,,9324117.295666816,14536.718152341566
1231,WICO,24045010703,4897,1312,336.0,25.6,9.0,,(+/-) 20.6,,,14564314.60795665,17494.55288859374
1232,WICO,24045010704,4841,1178,102.0,8.7,10.0,,(+/-) 7.9,,,56813950.38247258,41854.386269746625
1233,WICO,24045010503,4154,575,30.0,5.3,8.0,,(+/-) 9.2,,,4251515.88719506,9392.883885028947
1234,WICO,24045010606,3878,667,42.0,6.3,8.0,,(+/-) 8.6,,,165912231.99285957,56357.42614921998
1235,WICO,24045010701,4436,999,36.0,3.6,4.0,,(+/-) 3.7,,,134026980.8413141,82095.22394726849
1236,WICO,24045000300,1412,540,231.0,42.8,10.0,,(+/-) 25.9,,,1200590.417868265,5407.759260065424
1237,WICO,24045010101,6742,1441,349.0,24.2,11.0,,(+/-) 16.6,,,14499812.77827279,21288.590158086
1238,WICO,24045010102,3020,685,32.0,4.6,6.0,,(+/-) 5.9,,,6985010.22142262,11473.681485811769
1239,WICO,24045010605,4179,1166,28.0,2.4,10.0,,(+/-) 3.7,,,61468091.44504112,40254.11113301033
1240,WORC,24047951102,3382,402,0.0,0.0,4.0,,(+/-) 10.1,,,3771080.324988295,22830.156422689295
1241,WORC,24047950600,3140,307,19.0,6.2,4.0,,(+/-) 10.4,,,3870375.247836515,21479.490363265788
1242,WORC,24047951101,3453,384,25.0,6.5,5.0,,(+/-) 10.7,,,6507861.623201685,20848.399172225912
1243,WORC,24047950800,5149,865,48.0,5.5,6.0,,(+/-) 8.6,,,215156892.66549724,179059.33471233072
1244,WORC,24047950700,2529,424,18.0,4.2,4.0,,(+/-) 7.6,,,8090789.40531243,24188.484384179603
1245,WORC,24047951300,2792,649,185.0,28.5,3.0,,(+/-) 16.8,,,16290029.24778351,22140.40599060822
1246,WORC,24047950100,2164,157,71.0,45.5,4.0,,(+/-) 41.8,,,4207144.188649525,35914.93723491747
1247,WORC,24047950000,1832,263,48.0,18.3,4.0,,(+/-) 21.8,,,2825466.37401022,21544.873131559114
1248,WORC,24047950400,3067,696,52.0,7.5,5.0,,(+/-) 8.2,,,9044978.644538336,46768.18412745117
1249,WORC,24047951700,3825,594,81.0,13.6,5.0,,(+/-) 13.4,,,40015730.46178269,103209.93634951398
1250,WORC,24047951200,3118,616,112.0,18.2,7.0,,(+/-) 20.4,,,350134373.0879675,207783.46747167935
1251,WORC,24047951400,3374,696,63.0,9.1,6.0,,(+/-) 9.3,,,369594438.8118258,142048.4235211519
1252,WORC,24047951000,5049,1429,173.0,12.1,6.0,,(+/-) 8.2,,,14054398.575613465,19274.22473845203
1253,WORC,24047950300,3000,246,9.0,3.7,4.0,,(+/-) 5.1,,,4869197.71849629,38168.3080934389
1254,WORC,24047950900,2155,410,25.0,6.0,6.0,,(+/-) 7.9,,,69739747.11088432,96226.48218798931
1255,WORC,24047951500,4798,919,80.0,8.7,3.0,,(+/-) 10.8,,,71304113.91344006,43727.84330235035
1256,WORC,24047980000,0,0,,,7.0,,(+/-) **,,,35218600.81203108,151283.53510764206
1257,BACI,24510271002,3761,953,121.0,12.7,3.0,3.0,(+/-) 11.4,,,955714.68555914,3929.0116593591415
1258,BACI,24510151000,6166,1257,256.0,20.4,5.0,4.0,(+/-) 16.4,,,1483937.86689049,5770.793687723692
1259,BACI,24510020100,1698,118,7.0,5.9,3.0,1.0,(+/-) 9.7,,,174541.872423465,1851.0177140210617
1260,BACI,24510160600,2478,387,0.0,0.0,3.0,3.0,(+/-) 9.8,,,556313.576476785,3215.32860332032
1261,BACI,24510271200,6435,1903,23.0,1.2,2.0,2.0,(+/-) 1.8,,,3600355.85178235,8538.368053208047
1262,BACI,24510240400,2645,376,0.0,0.0,2.0,2.0,(+/-) 10.1,,,1180248.101511795,10667.930173788232
1263,BACI,24510250600,11,0,,,2.0,2.0,(+/-) **,,,5696472.322176185,25047.77649202152
1264,BACI,24510270805,5676,1190,126.0,10.6,4.0,4.0,(+/-) 8.7,,,1248212.734039485,4797.048215468886
1265,BACI,24510060100,2935,672,239.0,35.6,2.0,2.0,(+/-) 23.7,,,238698.17461736,1968.0243553199139
1266,BACI,24510140100,3853,182,0.0,0.0,3.0,3.0,(+/-) 21.7,,,566977.64016659,3253.186890835172
1267,BACI,24510190300,2122,432,154.0,35.6,4.0,4.0,(+/-) 27.4,,,352842.764140965,2604.6742170559373
1268,BACI,24510010200,2867,406,0.0,0.0,2.0,1.0,(+/-) 9.6,,,355150.38064688,2751.877044490356
1269,BACI,24510280102,6619,1255,501.0,39.9,5.0,4.0,(+/-) 29.4,,,3498554.55470824,8589.531196530465
1270,BACI,24510020300,3824,119,31.0,26.1,3.0,1.0,(+/-) 35.9,,,662599.073259545,6020.493832235013
1271,BACI,24510200800,2214,459,34.0,7.3,3.0,3.0,(+/-) 11,,,1067255.37436454,4766.253174304291
1272,BACI,24510120600,2805,263,49.0,18.6,3.0,3.0,(+/-) 23.8,,,504973.9737727,3474.2266737842774
1273,BACI,24510271802,2299,598,285.0,47.7,3.0,1.0,(+/-) 24.3,,,530247.223836265,2973.188395428913
1274,BACI,24510250401,4398,1196,256.0,21.4,3.0,3.0,(+/-) 16.3,,,1204512.069971725,5256.256792694208
1275,BACI,24510270301,3492,923,0.0,0.0,3.0,3.0,(+/-) 4.3,,,1138442.945465715,4781.522501341704
1276,BACI,24510120500,2266,315,54.0,17.0,3.0,3.0,(+/-) 19.5,,,534492.647243005,3485.4363028564558
1277,BACI,24510130805,1099,99,0.0,0.0,3.0,1.0,(+/-) 32,,,1638702.56912448,5632.798286119547
1278,BACI,24510200400,1188,323,157.0,48.6,2.0,2.0,(+/-) 27.1,,,387849.49897739,3203.9631506410474
1279,BACI,24510151200,3260,608,52.0,8.6,4.0,3.0,(+/-) 16.1,,,779646.989697305,3622.43828855839
1280,BACI,24510080700,1077,359,168.0,46.8,3.0,3.0,(+/-) 26.2,,,298759.768485175,2399.528784622706
1281,BACI,24510200300,1025,162,93.0,57.1,3.0,3.0,(+/-) 41.6,,,244159.383271705,2401.023580347642
1282,BACI,24510271400,3962,1009,8.0,0.8,3.0,3.0,(+/-) 1.1,,,1717469.584668335,6302.908268489177
1283,BACI,24510272006,3793,1163,199.0,17.1,2.0,2.0,(+/-) 14.4,,,736706.72397171,3812.5268147623265
1284,BACI,24510280404,2816,788,500.0,63.5,3.0,3.0,(+/-) 18,,,848888.18867062,4151.515052858229
1285,BACI,24510070100,2571,816,340.0,41.7,3.0,3.0,(+/-) 28.1,,,290665.7942334,2196.6473758467378
1286,BACI,24510270903,4992,531,0.0,0.0,5.0,5.0,(+/-) 8.4,,,1089265.921067945,5432.908237478492
1287,BACI,24510260302,6247,1330,734.0,55.2,2.0,1.0,(+/-) 34.7,,,896735.16741871,4387.584469149902
1288,BACI,24510260102,4840,954,168.0,17.6,5.0,5.0,(+/-) 18.6,,,1451516.93127744,5455.50064240248
1289,BACI,24510020200,1480,159,37.0,23.3,3.0,2.0,(+/-) 28,,,197528.18101545,1921.5868352619834
1290,BACI,24510200500,2002,398,276.0,69.3,3.0,3.0,(+/-) 26.6,,,653067.524694615,3407.382807389486
1291,BACI,24510260202,6158,1753,398.0,22.7,5.0,4.0,(+/-) 20.8,,,1045605.96085814,4710.47621974952
1292,BACI,24510080101,3752,825,58.0,7.0,9.0,8.0,(+/-) 6.5,,,2325849.953654275,6973.106118888673
1293,BACI,24510150400,3529,431,7.0,1.7,6.0,6.0,(+/-) 3.9,,,815569.89407982,4032.6292307565154
1294,BACI,24510120400,1590,352,90.0,25.6,2.0,2.0,(+/-) 28.2,,,280995.24768394,2138.41078405617
1295,BACI,24510240300,1975,222,0.0,0.0,2.0,2.0,(+/-) 16.4,,,200607.941671885,1961.1217241641104
1296,BACI,24510250206,2319,691,53.0,7.7,5.0,5.0,(+/-) 11.3,,,2567552.756506295,7365.502096450342
1297,BACI,24510040200,1281,161,121.0,75.4,3.0,3.0,(+/-) 41.4,,,435656.289200785,2819.4976578360915
1298,BACI,24510150300,1284,237,164.0,69.2,4.0,4.0,(+/-) 27.8,,,399131.63354447,2599.3952861933103
1299,BACI,24510272003,6340,2268,107.0,4.7,3.0,2.0,(+/-) 6.2,,,1934756.429967445,6927.714125248312
1300,BACI,24510090500,1426,252,55.0,21.8,4.0,4.0,(+/-) 18.2,,,741589.49028194,4720.228764703945
1301,BACI,24510200600,2387,635,88.0,13.8,4.0,4.0,(+/-) 17.5,,,1800945.52866359,6466.54972087576
1302,BACI,24510250103,3368,401,11.0,2.7,5.0,5.0,(+/-) 4.9,,,2587943.597893665,8540.415861801986
1303,BACI,24510190100,1819,408,228.0,55.9,3.0,3.0,(+/-) 34.2,,,383146.57070905,2474.173458238912
1304,BACI,24510130600,3774,387,0.0,0.0,4.0,4.0,(+/-) 10.5,,,875872.5347266,4418.8612771659455
1305,BACI,24510090200,3443,727,270.0,37.1,4.0,4.0,(+/-) 14.6,,,2026994.06026456,6286.295999209463
1306,BACI,24510261100,2175,266,0.0,0.0,2.0,1.0,(+/-) 13.9,,,219761.85010429,2465.7902042804276
1307,BACI,24510210200,3711,866,204.0,23.5,6.0,6.0,(+/-) 19.8,,,2399186.55644405,8018.3988317036565
1308,BACI,24510070300,1120,202,65.0,32.2,2.0,2.0,(+/-) 34.7,,,228739.119045195,2118.091670840562
1309,BACI,24510250303,1952,525,74.0,14.0,4.0,3.0,(+/-) 20.5,,,1035234.96699971,4474.715358561489
1310,BACI,24510220100,4301,350,0.0,0.0,5.0,5.0,(+/-) 11.3,,,1154788.04040823,8497.17079789463
1311,BACI,24510130806,1726,214,0.0,0.0,5.0,3.0,(+/-) 17,,,1407167.441271865,6057.527734212972
1312,BACI,24510271700,4638,1143,405.0,35.4,3.0,1.0,(+/-) 27.8,,,1734141.505934485,5666.264117332412
1313,BACI,24510270501,4161,947,80.0,8.4,3.0,3.0,(+/-) 11.9,,,2321801.0989845,6207.323270816807
1314,BACI,24510260900,3620,301,50.0,16.6,4.0,3.0,(+/-) 22.4,,,552057.923451475,3053.026057512601
1315,BACI,24510210100,2143,285,0.0,0.0,6.0,5.0,(+/-) 13.1,,,1288350.39933807,8089.767562919357
1316,BACI,24510280600,3423,739,613.0,83.0,5.0,5.0,(+/-) 12.2,,,576303.41912844,3085.22773526986
1317,BACI,24510271101,2293,434,30.0,6.9,2.0,2.0,(+/-) 8.4,,,1011704.785086605,4055.417838875873
1318,BACI,24510151300,4513,1029,149.0,14.5,4.0,3.0,(+/-) 13.9,,,927385.028140935,4733.275149458495
1319,BACI,24510170200,2457,766,469.0,61.2,3.0,3.0,(+/-) 21.9,,,493971.28162553,2977.6814197504295
1320,BACI,24510130300,1844,424,111.0,26.2,3.0,3.0,(+/-) 20.3,,,359737.6989263,2896.8547362766894
1321,BACI,24510160801,3131,736,216.0,29.3,2.0,2.0,(+/-) 23.2,,,389617.302732365,2800.190913789987
1322,BACI,24510271503,935,78,0.0,0.0,3.0,2.0,(+/-) 37.2,,,744380.356110745,4906.222065035379
1323,BACI,24510270401,5007,785,53.0,6.8,4.0,4.0,(+/-) 11.6,,,1457205.30012613,5598.260609265294
1324,BACI,24510260501,4466,1175,193.0,16.4,2.0,2.0,(+/-) 17.6,,,3221139.174964505,7463.413832359044
1325,BACI,24510260402,3314,954,179.0,18.8,3.0,3.0,(+/-) 15.7,,,1338343.99697598,6011.703678231761
1326,BACI,24510190200,1821,429,37.0,8.6,2.0,2.0,(+/-) 12,,,266113.451708475,2232.405341571102
1327,BACI,24510090800,1944,313,51.0,16.3,7.0,7.0,(+/-) 24.4,,,846021.244045665,3787.142665831204
1328,BACI,24510090100,3770,844,270.0,32.0,3.0,3.0,(+/-) 22.7,,,657815.39924528,3669.41272535846
1329,BACI,24510150701,1901,349,52.0,14.9,3.0,3.0,(+/-) 16,,,975450.069180725,4141.490623159669
1330,BACI,24510160100,2023,485,285.0,58.8,5.0,5.0,(+/-) 31.8,,,382598.374769295,2852.2482108807385
1331,BACI,24510270702,2283,387,27.0,7.0,2.0,2.0,(+/-) 8.6,,,837023.582287215,5435.7759159623
1332,BACI,24510270803,5867,1141,175.0,15.3,4.0,4.0,(+/-) 19.6,,,2192768.64624819,6675.352904563488
1333,BACI,24510270902,4174,713,13.0,1.8,3.0,3.0,(+/-) 6.5,,,1132895.124932625,5252.30832032494
1334,BACI,24510130803,2352,317,0.0,0.0,4.0,2.0,(+/-) 11.8,,,693573.254514775,3301.8419766324682
1335,BACI,24510280101,3074,679,221.0,32.6,7.0,5.0,(+/-) 22.1,,,1408355.38287177,9075.234941447441
1336,BACI,24510170300,2006,526,259.0,49.2,2.0,2.0,(+/-) 21.9,,,305814.861200845,2220.9769776110234
1337,BACI,24510200200,1827,349,228.0,65.3,4.0,4.0,(+/-) 30.8,,,926827.831307825,4497.9843623368615
1338,BACI,24510280403,4171,1043,397.0,38.1,3.0,3.0,(+/-) 25.6,,,1831224.16393532,5805.485363015882
1339,BACI,24510230200,1549,82,0.0,0.0,2.0,2.0,(+/-) 36.1,,,217551.37715126,2597.943298453055
1340,BACI,24510040100,5901,313,136.0,43.5,4.0,4.0,(+/-) 47.7,,,1189588.115428935,4550.526490765892
1341,BACI,24510280301,4025,620,62.0,10.0,3.0,3.0,(+/-) 16.5,,,3181003.602752835,9209.264491798493
1342,BACI,24510120700,1966,233,23.0,9.9,6.0,6.0,(+/-) 16.6,,,1043779.0345738,4507.994943463433
1343,BACI,24510270901,3836,672,208.0,30.9,3.0,3.0,(+/-) 35.4,,,677371.66244722,3552.146278789463
1344,BACI,24510271501,4363,1047,27.0,2.6,3.0,2.0,(+/-) 3,,,3646546.29239966,8126.491664050616
